date_mutation,commune,type_local,surface_reelle_bati,valeur_fonciere,prix_m2
14/05/2024,TOULON,Appartement,24.0,95000.0,3958.33
14/05/2024,TOULON,Appartement,28.0,95000.0,3392.86
16/05/2024,TOULON,Appartement,25.0,15000.0,600.0
29/04/2024,TOULON,Appartement,15.0,60000.0,4000.0
03/05/2024,TOULON,Maison,66.0,353500.0,5356.06
15/05/2024,TOULON,Appartement,66.0,144990.0,2196.82
25/04/2024,TOULON,Appartement,120.0,479750.0,3997.92
13/05/2024,TOULON,Appartement,62.0,167460.0,2700.97
13/05/2024,TOULON,Appartement,57.0,510000.0,8947.37
17/05/2024,TOULON,Appartement,69.0,187000.0,2710.14
13/05/2024,TOULON,Maison,191.0,1325400.0,6939.27
23/04/2024,TOULON,Appartement,36.0,68500.0,1902.78
03/05/2024,TOULON,Appartement,53.0,159250.0,3004.72
03/05/2024,TOULON,Appartement,53.0,159250.0,3004.72
22/05/2024,TOULON,Appartement,65.0,305000.0,4692.31
21/05/2024,TOULON,Appartement,30.0,77000.0,2566.67
21/05/2024,TOULON,Appartement,67.0,202000.0,3014.93
24/05/2024,TOULON,Appartement,69.0,550000.0,7971.01
17/05/2024,TOULON,Appartement,29.0,255000.0,8793.1
17/05/2024,TOULON,Appartement,94.0,255000.0,2712.77
17/05/2024,TOULON,Appartement,63.0,255000.0,4047.62
21/05/2024,TOULON,Appartement,96.0,159000.0,1656.25
23/05/2024,TOULON,Appartement,57.0,250200.0,4389.47
17/05/2024,TOULON,Appartement,74.0,380000.0,5135.14
30/04/2024,TOULON,Appartement,79.0,146500.0,1854.43
30/04/2024,TOULON,Appartement,59.0,150000.0,2542.37
30/04/2024,TOULON,Appartement,47.0,71500.0,1521.28
21/05/2024,TOULON,Appartement,56.0,169150.0,3020.54
17/05/2024,TOULON,Appartement,44.0,102600.0,2331.82
17/05/2024,TOULON,Maison,147.0,724800.0,4930.61
21/05/2024,TOULON,Appartement,96.0,424000.0,4416.67
16/05/2024,TOULON,Maison,54.0,275701.0,5105.57
25/04/2024,TOULON,Appartement,53.0,121250.0,2287.74
22/05/2024,TOULON,Appartement,76.0,323000.0,4250.0
26/04/2024,TOULON,Appartement,70.0,295970.0,4228.14
29/04/2024,TOULON,Appartement,60.0,213000.0,3550.0
02/05/2024,TOULON,Appartement,70.0,270000.0,3857.14
07/05/2024,TOULON,Appartement,56.0,510000.0,9107.14
07/05/2024,TOULON,Appartement,57.0,510000.0,8947.37
13/05/2024,TOULON,Appartement,39.0,203000.0,5205.13
21/05/2024,TOULON,Appartement,76.0,185830.0,2445.13
21/05/2024,TOULON,Appartement,41.0,95000.0,2317.07
30/04/2024,TOULON,Appartement,22.0,94000.0,4272.73
17/05/2024,TOULON,Appartement,27.0,58000.0,2148.15
16/05/2024,TOULON,Appartement,55.0,118000.0,2145.45
03/05/2024,TOULON,Maison,72.0,252000.0,3500.0
21/05/2024,TOULON,Appartement,66.0,201850.0,3058.33
24/05/2024,TOULON,Appartement,45.0,100000.0,2222.22
29/04/2024,TOULON,Appartement,76.0,247000.0,3250.0
07/05/2024,TOULON,Appartement,33.0,57000.0,1727.27
16/05/2024,TOULON,Appartement,29.0,74000.0,2551.72
13/05/2024,TOULON,Appartement,68.0,157500.0,2316.18
16/05/2024,TOULON,Appartement,41.0,285000.0,6951.22
16/05/2024,TOULON,Appartement,41.0,285000.0,6951.22
16/05/2024,TOULON,Appartement,41.0,285000.0,6951.22
24/05/2024,TOULON,Appartement,63.0,105000.0,1666.67
24/05/2024,TOULON,Appartement,43.0,90000.0,2093.02
22/05/2024,TOULON,Appartement,28.0,116895.0,4174.82
23/05/2024,TOULON,Appartement,39.0,138000.0,3538.46
27/05/2024,TOULON,Appartement,45.0,75000.0,1666.67
24/05/2024,TOULON,Appartement,45.0,130000.0,2888.89
24/05/2024,TOULON,Appartement,45.0,130000.0,2888.89
23/05/2024,TOULON,Appartement,21.0,59000.0,2809.52
17/05/2024,TOULON,Appartement,71.0,129000.0,1816.9
17/05/2024,TOULON,Appartement,81.0,249300.0,3077.78
06/05/2024,TOULON,Appartement,70.0,148000.0,2114.29
02/05/2024,TOULON,Appartement,56.0,175000.0,3125.0
24/05/2024,TOULON,Appartement,93.0,156200.0,1679.57
22/05/2024,TOULON,Appartement,45.0,85000.0,1888.89
23/04/2024,TOULON,Appartement,120.0,380476.0,3170.63
22/05/2024,TOULON,Appartement,37.0,95000.0,2567.57
23/05/2024,TOULON,Appartement,22.0,77000.0,3500.0
16/05/2024,TOULON,Appartement,101.0,175000.0,1732.67
22/05/2024,TOULON,Appartement,72.0,253000.0,3513.89
30/05/2024,TOULON,Appartement,45.0,95900.0,2131.11
24/05/2024,TOULON,Maison,63.0,311600.0,4946.03
06/05/2024,TOULON,Maison,95.0,1077000.0,11336.84
03/05/2024,TOULON,Appartement,25.0,61000.0,2440.0
27/02/2024,TOULON,Appartement,110.0,755000.0,6863.64
27/02/2024,TOULON,Appartement,50.0,755000.0,15100.0
14/05/2024,TOULON,Appartement,81.0,214500.0,2648.15
07/05/2024,TOULON,Appartement,33.0,121500.0,3681.82
30/04/2024,TOULON,Appartement,49.0,142500.0,2908.16
02/05/2024,TOULON,Maison,60.0,290000.0,4833.33
31/05/2024,TOULON,Appartement,61.0,120000.0,1967.21
27/05/2024,TOULON,Appartement,25.0,60000.0,2400.0
13/05/2024,TOULON,Appartement,137.0,523606.0,3821.94
24/05/2024,TOULON,Maison,85.0,630000.0,7411.76
17/05/2024,TOULON,Appartement,134.0,425000.0,3171.64
22/05/2024,TOULON,Appartement,38.0,180500.0,4750.0
27/05/2024,TOULON,Appartement,79.0,215000.0,2721.52
27/05/2024,TOULON,Appartement,42.0,135000.0,3214.29
06/05/2024,TOULON,Appartement,25.0,78000.0,3120.0
23/05/2024,TOULON,Appartement,50.0,123810.0,2476.2
28/05/2024,TOULON,Appartement,57.0,174060.0,3053.68
06/05/2024,TOULON,Appartement,60.0,87500.0,1458.33
21/05/2024,TOULON,Maison,80.0,361400.0,4517.5
30/05/2024,TOULON,Appartement,66.0,248000.0,3757.58
24/05/2024,TOULON,Appartement,50.0,140000.0,2800.0
07/05/2024,TOULON,Appartement,58.0,205000.0,3534.48
04/06/2024,TOULON,Appartement,110.0,390000.0,3545.45
29/05/2024,TOULON,Maison,100.0,354000.0,3540.0
23/05/2024,TOULON,Appartement,49.0,112500.0,2295.92
07/05/2024,TOULON,Maison,53.0,325000.0,6132.08
22/05/2024,TOULON,Appartement,12.0,81000.0,6750.0
31/05/2024,TOULON,Appartement,45.0,117000.0,2600.0
22/05/2024,TOULON,Appartement,60.0,167200.0,2786.67
21/05/2024,TOULON,Appartement,106.0,747600.0,7052.83
24/05/2024,TOULON,Appartement,37.0,135000.0,3648.65
03/06/2024,TOULON,Appartement,43.0,70000.0,1627.91
30/05/2024,TOULON,Appartement,67.0,173000.0,2582.09
03/06/2024,TOULON,Appartement,89.0,223300.0,2508.99
31/05/2024,TOULON,Appartement,55.0,140000.0,2545.45
07/05/2024,TOULON,Appartement,68.0,198100.0,2913.24
13/05/2024,TOULON,Maison,188.0,460000.0,2446.81
17/05/2024,TOULON,Appartement,63.0,135000.0,2142.86
04/06/2024,TOULON,Appartement,50.0,110000.0,2200.0
06/06/2024,TOULON,Appartement,49.0,125000.0,2551.02
27/05/2024,TOULON,Appartement,57.0,140000.0,2456.14
04/06/2024,TOULON,Appartement,59.0,157000.0,2661.02
28/05/2024,TOULON,Maison,58.0,313300.0,5401.72
30/05/2024,TOULON,Appartement,79.0,307000.0,3886.08
04/06/2024,TOULON,Appartement,52.0,72000.0,1384.62
28/05/2024,TOULON,Appartement,23.0,85000.0,3695.65
30/05/2024,TOULON,Appartement,64.0,138150.0,2158.59
14/05/2024,TOULON,Appartement,62.0,124000.0,2000.0
14/05/2024,TOULON,Appartement,38.0,105000.0,2763.16
14/05/2024,TOULON,Appartement,45.0,125000.0,2777.78
04/06/2024,TOULON,Appartement,76.0,146000.0,1921.05
14/05/2024,TOULON,Appartement,61.0,162000.0,2655.74
04/06/2024,TOULON,Appartement,10.0,150000.0,15000.0
31/05/2024,TOULON,Appartement,30.0,220000.0,7333.33
31/05/2024,TOULON,Appartement,89.0,220000.0,2471.91
31/05/2024,TOULON,Appartement,49.0,220000.0,4489.8
31/05/2024,TOULON,Appartement,49.0,220000.0,4489.8
31/05/2024,TOULON,Appartement,89.0,220000.0,2471.91
31/05/2024,TOULON,Appartement,30.0,220000.0,7333.33
30/05/2024,TOULON,Appartement,75.0,90000.0,1200.0
24/05/2024,TOULON,Appartement,62.0,125000.0,2016.13
31/05/2024,TOULON,Appartement,92.0,791700.0,8605.43
24/05/2024,TOULON,Appartement,27.0,75000.0,2777.78
21/05/2024,TOULON,Appartement,78.0,268000.0,3435.9
29/05/2024,TOULON,Appartement,19.0,70000.0,3684.21
29/05/2024,TOULON,Appartement,86.0,142000.0,1651.16
29/05/2024,TOULON,Appartement,45.0,125000.0,2777.78
05/06/2024,TOULON,Appartement,67.0,120000.0,1791.04
04/06/2024,TOULON,Appartement,38.0,137067.45,3607.04
15/05/2024,TOULON,Appartement,60.0,140000.0,2333.33
23/05/2024,TOULON,Appartement,54.0,146600.0,2714.81
15/05/2024,TOULON,Appartement,78.0,163000.0,2089.74
30/05/2024,TOULON,Maison,69.0,335550.0,4863.04
29/05/2024,TOULON,Maison,140.0,688400.0,4917.14
15/05/2024,TOULON,Maison,105.0,453000.0,4314.29
21/05/2024,TOULON,Appartement,76.0,118000.0,1552.63
07/05/2024,TOULON,Appartement,53.0,148700.0,2805.66
24/05/2024,TOULON,Appartement,53.0,156000.0,2943.4
27/05/2024,TOULON,Maison,82.0,580000.0,7073.17
15/05/2024,TOULON,Maison,90.0,300000.0,3333.33
27/05/2024,TOULON,Appartement,68.0,170000.0,2500.0
27/05/2024,TOULON,Appartement,57.0,140000.0,2456.14
30/05/2024,TOULON,Appartement,88.0,198520.0,2255.91
17/05/2024,TOULON,Appartement,35.0,60000.0,1714.29
04/06/2024,TOULON,Appartement,63.0,187180.0,2971.11
29/05/2024,TOULON,Maison,139.0,830000.0,5971.22
29/03/2024,TOULON,Appartement,74.0,145000.0,1959.46
17/05/2024,TOULON,Maison,115.0,490000.0,4260.87
07/06/2024,TOULON,Appartement,91.0,232250.0,2552.2
21/05/2024,TOULON,Appartement,100.0,85000.0,850.0
31/05/2024,TOULON,Appartement,40.0,180900.0,4522.5
03/06/2024,TOULON,Maison,65.0,341250.0,5250.0
29/05/2024,TOULON,Appartement,80.0,183600.0,2295.0
03/06/2024,TOULON,Maison,63.0,290000.0,4603.17
21/05/2024,TOULON,Appartement,84.0,225000.0,2678.57
30/05/2024,TOULON,Appartement,73.0,225000.0,3082.19
31/05/2024,TOULON,Appartement,34.0,275000.0,8088.24
31/05/2024,TOULON,Appartement,34.0,275000.0,8088.24
31/05/2024,TOULON,Appartement,46.0,275000.0,5978.26
31/05/2024,TOULON,Appartement,22.0,275000.0,12500.0
28/05/2024,TOULON,Appartement,71.0,214000.0,3014.08
31/05/2024,TOULON,Appartement,71.0,220000.0,3098.59
31/05/2024,TOULON,Appartement,60.0,170000.0,2833.33
06/06/2024,TOULON,Maison,110.0,398500.0,3622.73
03/06/2024,TOULON,Appartement,43.0,80000.0,1860.47
03/06/2024,TOULON,Appartement,38.0,80000.0,2105.26
31/05/2024,TOULON,Appartement,84.0,165000.0,1964.29
11/06/2024,TOULON,Appartement,81.0,210000.0,2592.59
11/06/2024,TOULON,Appartement,69.0,226800.0,3286.96
17/05/2024,TOULON,Appartement,63.0,119000.0,1888.89
14/06/2024,TOULON,Appartement,35.0,253000.0,7228.57
14/06/2024,TOULON,Appartement,35.0,253000.0,7228.57
14/06/2024,TOULON,Appartement,35.0,253000.0,7228.57
21/05/2024,TOULON,Appartement,69.0,92000.0,1333.33
03/06/2024,TOULON,Appartement,32.0,133000.0,4156.25
22/05/2024,TOULON,Appartement,100.0,166500.0,1665.0
31/05/2024,TOULON,Appartement,52.0,115000.0,2211.54
22/05/2024,TOULON,Appartement,44.0,119000.0,2704.55
27/05/2024,TOULON,Appartement,52.0,95000.0,1826.92
22/05/2024,TOULON,Appartement,26.0,73500.0,2826.92
31/05/2024,TOULON,Maison,95.0,867200.0,9128.42
31/05/2024,TOULON,Appartement,59.0,95820.0,1624.07
27/05/2024,TOULON,Appartement,51.0,80000.0,1568.63
16/05/2024,TOULON,Appartement,72.0,470000.0,6527.78
16/05/2024,TOULON,Appartement,70.0,470000.0,6714.29
28/05/2024,TOULON,Appartement,58.0,75000.0,1293.1
28/05/2024,TOULON,Appartement,45.0,75000.0,1666.67
29/05/2024,TOULON,Appartement,73.0,184000.0,2520.55
28/05/2024,TOULON,Appartement,44.0,265000.0,6022.73
31/05/2024,TOULON,Appartement,64.0,195000.0,3046.88
10/06/2024,TOULON,Appartement,36.0,193500.0,5375.0
05/06/2024,TOULON,Appartement,28.0,57000.0,2035.71
05/06/2024,TOULON,Appartement,27.0,76800.0,2844.44
12/06/2024,TOULON,Appartement,21.0,90000.0,4285.71
05/06/2024,TOULON,Appartement,19.0,56000.0,2947.37
06/06/2024,TOULON,Appartement,35.0,90000.0,2571.43
12/06/2024,TOULON,Appartement,103.0,495000.0,4805.83
04/06/2024,TOULON,Appartement,64.0,145000.0,2265.62
05/06/2024,TOULON,Appartement,27.0,130000.0,4814.81
29/05/2024,TOULON,Appartement,72.0,120000.0,1666.67
17/05/2024,TOULON,Appartement,75.0,191000.0,2546.67
05/06/2024,TOULON,Appartement,38.0,110000.0,2894.74
10/06/2024,TOULON,Appartement,31.0,116300.0,3751.61
07/06/2024,TOULON,Maison,110.0,341350.0,3103.18
31/05/2024,TOULON,Maison,100.0,510000.0,5100.0
06/06/2024,TOULON,Appartement,25.0,62000.0,2480.0
31/05/2024,TOULON,Appartement,82.0,214610.0,2617.2
18/06/2024,TOULON,Appartement,75.0,299350.0,3991.33
12/06/2024,TOULON,Appartement,51.0,129500.0,2539.22
30/05/2024,TOULON,Appartement,108.0,455000.0,4212.96
06/06/2024,TOULON,Appartement,63.0,91000.0,1444.44
06/06/2024,TOULON,Appartement,77.0,91000.0,1181.82
05/06/2024,TOULON,Appartement,46.0,85000.0,1847.83
11/06/2024,TOULON,Appartement,70.0,162500.0,2321.43
06/06/2024,TOULON,Appartement,81.0,212000.0,2617.28
31/05/2024,TOULON,Maison,90.0,570000.0,6333.33
10/06/2024,TOULON,Appartement,28.0,42000.0,1500.0
07/06/2024,TOULON,Appartement,75.0,264830.0,3531.07
05/06/2024,TOULON,Appartement,78.0,164000.0,2102.56
06/06/2024,TOULON,Appartement,76.0,300000.0,3947.37
04/06/2024,TOULON,Appartement,93.0,175000.0,1881.72
03/06/2024,TOULON,Appartement,49.0,140630.0,2870.0
10/06/2024,TOULON,Appartement,67.0,260000.0,3880.6
14/06/2024,TOULON,Appartement,18.0,66780.0,3710.0
03/06/2024,TOULON,Maison,120.0,590500.0,4920.83
14/06/2024,TOULON,Appartement,19.0,90730.0,4775.26
07/06/2024,TOULON,Appartement,40.0,60800.0,1520.0
30/05/2024,TOULON,Appartement,90.0,183500.0,2038.89
31/05/2024,TOULON,Appartement,132.0,325000.0,2462.12
31/05/2024,TOULON,Appartement,79.0,275000.0,3481.01
03/06/2024,TOULON,Appartement,38.0,107000.0,2815.79
07/06/2024,TOULON,Appartement,42.0,95000.0,2261.9
04/06/2024,TOULON,Maison,120.0,100000.0,833.33
04/06/2024,TOULON,Maison,110.0,100000.0,909.09
10/06/2024,TOULON,Appartement,60.0,151000.0,2516.67
31/05/2024,TOULON,Appartement,75.0,238000.0,3173.33
17/06/2024,TOULON,Appartement,51.0,136900.0,2684.31
08/06/2024,TOULON,Maison,72.0,384000.0,5333.33
31/05/2024,TOULON,Appartement,42.0,242000.0,5761.9
31/05/2024,TOULON,Appartement,59.0,105000.0,1779.66
07/06/2024,TOULON,Appartement,63.0,135000.0,2142.86
07/06/2024,TOULON,Appartement,25.0,56380.0,2255.2
28/05/2024,TOULON,Maison,122.0,700000.0,5737.7
28/05/2024,TOULON,Maison,122.0,700000.0,5737.7
12/06/2024,TOULON,Appartement,71.0,133000.0,1873.24
12/06/2024,TOULON,Appartement,53.0,178000.0,3358.49
12/06/2024,TOULON,Appartement,37.0,163400.0,4416.22
10/06/2024,TOULON,Maison,72.0,254700.0,3537.5
07/06/2024,TOULON,Appartement,160.0,1450000.0,9062.5
23/05/2024,TOULON,Appartement,25.0,98500.0,3940.0
07/06/2024,TOULON,Appartement,56.0,257000.0,4589.29
07/06/2024,TOULON,Appartement,56.0,257000.0,4589.29
14/06/2024,TOULON,Appartement,52.0,110000.0,2115.38
10/06/2024,TOULON,Appartement,40.0,76000.0,1900.0
10/06/2024,TOULON,Appartement,40.0,76000.0,1900.0
14/06/2024,TOULON,Appartement,87.0,248500.0,2856.32
13/06/2024,TOULON,Appartement,43.0,105000.0,2441.86
18/06/2024,TOULON,Appartement,48.0,145000.0,3020.83
30/05/2024,TOULON,Maison,63.0,375300.0,5957.14
20/06/2024,TOULON,Appartement,80.0,242000.0,3025.0
30/05/2024,TOULON,Appartement,22.0,113000.0,5136.36
14/06/2024,TOULON,Appartement,24.0,90250.0,3760.42
13/06/2024,TOULON,Appartement,42.0,142270.0,3387.38
03/06/2024,TOULON,Appartement,104.0,179000.0,1721.15
25/06/2024,TOULON,Appartement,89.0,291200.0,3271.91
27/05/2024,TOULON,Appartement,38.0,710000.0,18684.21
27/05/2024,TOULON,Appartement,49.0,710000.0,14489.8
27/05/2024,TOULON,Appartement,92.0,490000.0,5326.09
27/05/2024,TOULON,Appartement,90.0,159500.0,1772.22
20/06/2024,TOULON,Maison,81.0,305000.0,3765.43
05/06/2024,TOULON,Appartement,13.0,52070.0,4005.38
16/05/2024,TOULON,Appartement,58.0,72000.0,1241.38
17/06/2024,TOULON,Appartement,23.0,93000.0,4043.48
04/06/2024,TOULON,Appartement,19.0,80000.0,4210.53
12/06/2024,TOULON,Appartement,54.0,110000.0,2037.04
13/06/2024,TOULON,Appartement,62.0,125000.0,2016.13
13/06/2024,TOULON,Appartement,76.0,53000.0,697.37
21/06/2024,TOULON,Appartement,115.0,170000.0,1478.26
12/06/2024,TOULON,Appartement,61.0,170000.0,2786.89
04/06/2024,TOULON,Appartement,63.0,285000.0,4523.81
05/06/2024,TOULON,Appartement,28.0,63000.0,2250.0
05/06/2024,TOULON,Appartement,54.0,125650.0,2326.85
20/06/2024,TOULON,Appartement,49.0,130000.0,2653.06
03/06/2024,TOULON,Appartement,45.0,84000.0,1866.67
21/06/2024,TOULON,Appartement,72.0,359360.0,4991.11
10/06/2024,TOULON,Appartement,63.0,293500.0,4658.73
18/06/2024,TOULON,Appartement,27.0,58000.0,2148.15
14/06/2024,TOULON,Appartement,18.0,68000.0,3777.78
14/06/2024,TOULON,Appartement,20.0,68000.0,3400.0
27/05/2024,TOULON,Appartement,63.0,82800.0,1314.29
17/06/2024,TOULON,Maison,118.0,650000.0,5508.47
18/06/2024,TOULON,Appartement,62.0,137000.0,2209.68
21/06/2024,TOULON,Appartement,41.0,135302.0,3300.05
12/06/2024,TOULON,Appartement,35.0,124000.0,3542.86
25/06/2024,TOULON,Appartement,77.0,213000.0,2766.23
23/05/2024,TOULON,Appartement,30.0,84100.0,2803.33
21/06/2024,TOULON,Appartement,53.0,218900.0,4130.19
24/06/2024,TOULON,Appartement,46.0,301360.0,6551.3
24/06/2024,TOULON,Appartement,46.0,301360.0,6551.3
24/06/2024,TOULON,Appartement,46.0,301360.0,6551.3
24/06/2024,TOULON,Appartement,46.0,301360.0,6551.3
20/06/2024,TOULON,Appartement,37.0,117000.0,3162.16
17/06/2024,TOULON,Appartement,23.0,100000.0,4347.83
18/06/2024,TOULON,Appartement,27.0,100000.0,3703.7
19/06/2024,TOULON,Appartement,70.0,211000.0,3014.29
20/06/2024,TOULON,Appartement,72.0,147000.0,2041.67
12/06/2024,TOULON,Appartement,61.0,159619.0,2616.7
27/06/2024,TOULON,Maison,105.0,650380.0,6194.1
17/06/2024,TOULON,Maison,155.0,525000.0,3387.1
28/06/2024,TOULON,Maison,55.0,307550.0,5591.82
04/06/2024,TOULON,Appartement,84.0,181150.0,2156.55
17/06/2024,TOULON,Appartement,50.0,138000.0,2760.0
17/06/2024,TOULON,Appartement,35.0,57000.0,1628.57
18/06/2024,TOULON,Maison,81.0,443570.0,5476.17
07/06/2024,TOULON,Appartement,47.0,120000.0,2553.19
13/06/2024,TOULON,Appartement,46.0,163000.0,3543.48
18/06/2024,TOULON,Maison,74.0,428100.0,5785.14
31/05/2024,TOULON,Appartement,19.0,86315.0,4542.89
31/05/2024,TOULON,Appartement,56.0,115000.0,2053.57
27/06/2024,TOULON,Appartement,64.0,221586.0,3462.28
06/06/2024,TOULON,Appartement,61.0,275500.0,4516.39
07/06/2024,TOULON,Appartement,65.0,800000.0,12307.69
07/06/2024,TOULON,Appartement,59.0,800000.0,13559.32
07/06/2024,TOULON,Appartement,65.0,800000.0,12307.69
07/06/2024,TOULON,Appartement,59.0,800000.0,13559.32
07/06/2024,TOULON,Appartement,69.0,800000.0,11594.2
07/06/2024,TOULON,Appartement,65.0,800000.0,12307.69
07/06/2024,TOULON,Appartement,69.0,800000.0,11594.2
07/06/2024,TOULON,Appartement,59.0,800000.0,13559.32
07/06/2024,TOULON,Appartement,69.0,800000.0,11594.2
14/06/2024,TOULON,Appartement,48.0,76000.0,1583.33
21/06/2024,TOULON,Appartement,62.0,264000.0,4258.06
17/06/2024,TOULON,Appartement,54.0,243000.0,4500.0
25/06/2024,TOULON,Appartement,89.0,194000.0,2179.78
24/06/2024,TOULON,Maison,62.0,279360.0,4505.81
19/06/2024,TOULON,Appartement,55.0,129000.0,2345.45
27/06/2024,TOULON,Appartement,76.0,106000.0,1394.74
17/06/2024,TOULON,Maison,118.0,783000.0,6635.59
12/06/2024,TOULON,Appartement,48.0,300000.0,6250.0
12/06/2024,TOULON,Appartement,28.0,300000.0,10714.29
12/06/2024,TOULON,Appartement,48.0,300000.0,6250.0
12/06/2024,TOULON,Appartement,37.0,300000.0,8108.11
12/06/2024,TOULON,Appartement,37.0,300000.0,8108.11
12/06/2024,TOULON,Appartement,37.0,300000.0,8108.11
17/06/2024,TOULON,Appartement,68.0,300000.0,4411.76
14/06/2024,TOULON,Appartement,55.0,188000.0,3418.18
20/06/2024,TOULON,Maison,66.0,504870.0,7649.55
26/06/2024,TOULON,Maison,40.0,272800.0,6820.0
20/06/2024,TOULON,Appartement,60.0,120000.0,2000.0
19/06/2024,TOULON,Appartement,56.0,214700.0,3833.93
26/06/2024,TOULON,Maison,78.0,459500.0,5891.03
27/06/2024,TOULON,Appartement,66.0,265000.0,4015.15
11/06/2024,TOULON,Appartement,28.0,130000.0,4642.86
20/06/2024,TOULON,Appartement,83.0,177750.0,2141.57
20/06/2024,TOULON,Maison,104.0,420000.0,4038.46
17/06/2024,TOULON,Appartement,90.0,650000.0,7222.22
25/06/2024,TOULON,Appartement,33.0,126000.0,3818.18
26/06/2024,TOULON,Appartement,76.0,177000.0,2328.95
21/06/2024,TOULON,Appartement,66.0,132000.0,2000.0
14/06/2024,TOULON,Appartement,120.0,215000.0,1791.67
20/06/2024,TOULON,Appartement,40.0,110000.0,2750.0
12/06/2024,TOULON,Appartement,33.0,89000.0,2696.97
21/06/2024,TOULON,Maison,50.0,189000.0,3780.0
17/06/2024,TOULON,Appartement,40.0,99000.0,2475.0
17/06/2024,TOULON,Appartement,34.0,145798.0,4288.18
07/06/2024,TOULON,Appartement,116.0,461000.0,3974.14
07/06/2024,TOULON,Maison,135.0,1050000.0,7777.78
07/06/2024,TOULON,Maison,135.0,1050000.0,7777.78
02/07/2024,TOULON,Maison,79.0,305450.0,3866.46
26/06/2024,TOULON,Appartement,28.0,68235.0,2436.96
28/06/2024,TOULON,Appartement,35.0,129000.0,3685.71
01/07/2024,TOULON,Maison,93.0,430000.0,4623.66
27/06/2024,TOULON,Appartement,39.0,153310.0,3931.03
21/06/2024,TOULON,Appartement,82.0,217000.0,2646.34
27/06/2024,TOULON,Appartement,21.0,69000.0,3285.71
27/06/2024,TOULON,Maison,100.0,585000.0,5850.0
01/07/2024,TOULON,Appartement,63.0,165000.0,2619.05
14/06/2024,TOULON,Appartement,44.0,81930.0,1862.05
27/06/2024,TOULON,Appartement,40.0,148000.0,3700.0
01/07/2024,TOULON,Appartement,82.0,194000.0,2365.85
28/06/2024,TOULON,Appartement,33.0,120000.0,3636.36
27/06/2024,TOULON,Appartement,54.0,143000.0,2648.15
25/06/2024,TOULON,Appartement,57.0,120000.0,2105.26
05/06/2024,TOULON,Maison,80.0,142002.0,1775.03
28/06/2024,TOULON,Appartement,170.0,440000.0,2588.24
26/06/2024,TOULON,Appartement,40.0,84500.0,2112.5
27/06/2024,TOULON,Appartement,60.0,135000.0,2250.0
02/07/2024,TOULON,Appartement,82.0,285000.0,3475.61
21/06/2024,TOULON,Appartement,54.0,176770.0,3273.52
21/06/2024,TOULON,Appartement,63.0,80952.0,1284.95
27/06/2024,TOULON,Appartement,79.0,410000.0,5189.87
26/06/2024,TOULON,Appartement,58.0,144000.0,2482.76
24/06/2024,TOULON,Appartement,46.0,69600.0,1513.04
01/07/2024,TOULON,Appartement,74.0,82850.0,1119.59
17/06/2024,TOULON,Maison,64.0,345000.0,5390.62
27/06/2024,TOULON,Maison,77.0,345000.0,4480.52
14/06/2024,TOULON,Appartement,35.0,125000.0,3571.43
14/06/2024,TOULON,Maison,74.0,343620.0,4643.51
17/06/2024,TOULON,Appartement,28.0,350000.0,12500.0
17/06/2024,TOULON,Appartement,66.0,350000.0,5303.03
17/06/2024,TOULON,Appartement,30.0,350000.0,11666.67
17/06/2024,TOULON,Appartement,30.0,350000.0,11666.67
20/06/2024,TOULON,Appartement,66.0,180000.0,2727.27
11/06/2024,TOULON,Maison,116.0,566355.0,4882.37
13/06/2024,TOULON,Appartement,78.0,218000.0,2794.87
27/06/2024,TOULON,Appartement,46.0,99000.0,2152.17
27/06/2024,TOULON,Appartement,42.0,85000.0,2023.81
02/07/2024,TOULON,Appartement,16.0,58000.0,3625.0
27/06/2024,TOULON,Maison,67.0,293000.0,4373.13
03/07/2024,TOULON,Appartement,31.0,175000.0,5645.16
28/06/2024,TOULON,Maison,97.0,470000.0,4845.36
27/06/2024,TOULON,Appartement,100.0,188000.0,1880.0
